Linux 2.6.32-279.14.1.el6.x86_64 (compute-662-3.local) 	04/09/2020 	_x86_64_	(48 CPU)

04:41:28 PM       tps      rtps      wtps   bread/s   bwrtn/s
04:49:25 PM      0.00      0.00      0.00      0.00      0.00
04:49:26 PM      0.00      0.00      0.00      0.00      0.00
04:49:27 PM      0.00      0.00      0.00      0.00      0.00
04:49:28 PM      0.00      0.00      0.00      0.00      0.00
04:49:29 PM      0.00      0.00      0.00      0.00      0.00
04:49:30 PM      0.00      0.00      0.00      0.00      0.00
04:49:31 PM      0.00      0.00      0.00      0.00      0.00
04:49:32 PM      0.00      0.00      0.00      0.00      0.00
04:49:33 PM      0.00      0.00      0.00      0.00      0.00
04:49:34 PM      0.00      0.00      0.00      0.00      0.00
04:49:35 PM      0.00      0.00      0.00      0.00      0.00
04:49:36 PM      0.00      0.00      0.00      0.00      0.00
04:49:37 PM      0.00      0.00      0.00      0.00      0.00
04:49:38 PM      0.00      0.00      0.00      0.00      0.00
04:49:39 PM      3.09      0.00      3.09      0.00     24.74
04:49:40 PM      0.00      0.00      0.00      0.00      0.00
04:49:41 PM      0.00      0.00      0.00      0.00      0.00
04:49:42 PM      0.00      0.00      0.00      0.00      0.00
04:49:43 PM      0.00      0.00      0.00      0.00      0.00
04:49:44 PM      0.00      0.00      0.00      0.00      0.00
04:49:45 PM      0.00      0.00      0.00      0.00      0.00
04:49:46 PM      0.00      0.00      0.00      0.00      0.00
04:49:47 PM      0.00      0.00      0.00      0.00      0.00
04:49:48 PM      0.00      0.00      0.00      0.00      0.00
04:49:49 PM      0.00      0.00      0.00      0.00      0.00
04:49:50 PM      0.00      0.00      0.00      0.00      0.00
04:49:51 PM      0.00      0.00      0.00      0.00      0.00
04:49:52 PM      0.00      0.00      0.00      0.00      0.00
04:49:53 PM      0.00      0.00      0.00      0.00      0.00
04:49:54 PM      0.00      0.00      0.00      0.00      0.00
04:49:55 PM      0.00      0.00      0.00      0.00      0.00
04:49:56 PM      0.00      0.00      0.00      0.00      0.00
04:49:57 PM      0.00      0.00      0.00      0.00      0.00
04:49:58 PM      0.00      0.00      0.00      0.00      0.00
04:49:59 PM      0.00      0.00      0.00      0.00      0.00
04:50:00 PM      0.00      0.00      0.00      0.00      0.00
04:50:01 PM     10.42      0.00     10.42      0.00     83.33
04:50:02 PM      1.04      0.00      1.04      0.00      8.33
04:50:03 PM      0.00      0.00      0.00      0.00      0.00
04:50:04 PM      0.00      0.00      0.00      0.00      0.00
04:50:05 PM      0.00      0.00      0.00      0.00      0.00
04:50:06 PM      0.00      0.00      0.00      0.00      0.00
04:50:07 PM      0.00      0.00      0.00      0.00      0.00
04:50:08 PM      0.00      0.00      0.00      0.00      0.00
04:50:09 PM      0.00      0.00      0.00      0.00      0.00
04:50:10 PM      0.00      0.00      0.00      0.00      0.00
04:50:11 PM      0.00      0.00      0.00      0.00      0.00
04:50:12 PM      6.12      0.00      6.12      0.00     48.98
04:50:13 PM      0.00      0.00      0.00      0.00      0.00
04:50:14 PM      0.00      0.00      0.00      0.00      0.00
04:50:15 PM      0.00      0.00      0.00      0.00      0.00
04:50:16 PM      0.00      0.00      0.00      0.00      0.00
04:50:17 PM      0.00      0.00      0.00      0.00      0.00
04:50:18 PM      0.00      0.00      0.00      0.00      0.00
04:50:19 PM      0.00      0.00      0.00      0.00      0.00
04:50:20 PM      0.00      0.00      0.00      0.00      0.00
04:50:21 PM      0.00      0.00      0.00      0.00      0.00
04:50:22 PM      0.00      0.00      0.00      0.00      0.00
04:50:23 PM      0.00      0.00      0.00      0.00      0.00
04:50:24 PM      0.00      0.00      0.00      0.00      0.00
04:50:25 PM      0.00      0.00      0.00      0.00      0.00
04:50:26 PM      0.00      0.00      0.00      0.00      0.00
04:50:27 PM      0.00      0.00      0.00      0.00      0.00
04:50:28 PM      0.00      0.00      0.00      0.00      0.00
04:50:29 PM      0.00      0.00      0.00      0.00      0.00
04:50:30 PM      0.00      0.00      0.00      0.00      0.00
04:50:31 PM      0.00      0.00      0.00      0.00      0.00
04:50:32 PM      0.00      0.00      0.00      0.00      0.00
04:50:33 PM      0.00      0.00      0.00      0.00      0.00
04:50:34 PM      0.00      0.00      0.00      0.00      0.00
04:50:35 PM      0.00      0.00      0.00      0.00      0.00
04:50:36 PM      0.00      0.00      0.00      0.00      0.00
04:50:37 PM      0.00      0.00      0.00      0.00      0.00
04:50:38 PM      0.00      0.00      0.00      0.00      0.00
04:50:39 PM      3.06      0.00      3.06      0.00     24.49
04:50:40 PM      0.00      0.00      0.00      0.00      0.00
04:50:41 PM      0.00      0.00      0.00      0.00      0.00
04:50:42 PM      0.00      0.00      0.00      0.00      0.00
04:50:43 PM      0.00      0.00      0.00      0.00      0.00
04:50:44 PM      0.00      0.00      0.00      0.00      0.00
04:50:45 PM      0.00      0.00      0.00      0.00      0.00
04:50:46 PM      0.00      0.00      0.00      0.00      0.00
04:50:47 PM      0.00      0.00      0.00      0.00      0.00
04:50:48 PM      0.00      0.00      0.00      0.00      0.00
04:50:49 PM      0.00      0.00      0.00      0.00      0.00
04:50:50 PM      0.00      0.00      0.00      0.00      0.00
04:50:51 PM      0.00      0.00      0.00      0.00      0.00
04:50:52 PM      0.00      0.00      0.00      0.00      0.00
04:50:53 PM      0.00      0.00      0.00      0.00      0.00
04:50:54 PM      0.00      0.00      0.00      0.00      0.00
04:50:55 PM      0.00      0.00      0.00      0.00      0.00
04:50:56 PM      0.00      0.00      0.00      0.00      0.00
04:50:57 PM      0.00      0.00      0.00      0.00      0.00
04:50:58 PM      0.00      0.00      0.00      0.00      0.00
04:50:59 PM      0.00      0.00      0.00      0.00      0.00
04:51:00 PM      0.00      0.00      0.00      0.00      0.00
04:51:01 PM      0.00      0.00      0.00      0.00      0.00
04:51:02 PM      0.00      0.00      0.00      0.00      0.00
04:51:03 PM      0.00      0.00      0.00      0.00      0.00
04:51:04 PM      0.00      0.00      0.00      0.00      0.00
04:51:05 PM      0.00      0.00      0.00      0.00      0.00
04:51:06 PM      0.00      0.00      0.00      0.00      0.00
04:51:07 PM      0.00      0.00      0.00      0.00      0.00
04:51:08 PM      0.00      0.00      0.00      0.00      0.00
04:51:09 PM      0.00      0.00      0.00      0.00      0.00
04:51:10 PM      0.00      0.00      0.00      0.00      0.00
04:51:11 PM      0.00      0.00      0.00      0.00      0.00
04:51:12 PM      1.02      0.00      1.02      0.00      8.16
04:51:13 PM      0.00      0.00      0.00      0.00      0.00
04:51:14 PM      0.00      0.00      0.00      0.00      0.00
04:51:15 PM      0.00      0.00      0.00      0.00      0.00
04:51:16 PM      0.00      0.00      0.00      0.00      0.00
04:51:17 PM      4.08      0.00      4.08      0.00     32.65
04:51:18 PM      0.00      0.00      0.00      0.00      0.00
04:51:19 PM      0.00      0.00      0.00      0.00      0.00
04:51:20 PM      0.00      0.00      0.00      0.00      0.00
04:51:21 PM      0.00      0.00      0.00      0.00      0.00
04:51:22 PM      0.00      0.00      0.00      0.00      0.00
04:51:23 PM      0.00      0.00      0.00      0.00      0.00
04:51:24 PM      0.00      0.00      0.00      0.00      0.00
04:51:25 PM      0.00      0.00      0.00      0.00      0.00
04:51:26 PM      0.00      0.00      0.00      0.00      0.00
04:51:27 PM      0.00      0.00      0.00      0.00      0.00
04:51:28 PM      0.00      0.00      0.00      0.00      0.00
04:51:29 PM      0.00      0.00      0.00      0.00      0.00
04:51:30 PM      0.00      0.00      0.00      0.00      0.00
04:51:31 PM      0.00      0.00      0.00      0.00      0.00
04:51:32 PM      0.00      0.00      0.00      0.00      0.00
04:51:33 PM      0.00      0.00      0.00      0.00      0.00
#test 1
04:51:34 PM      0.00      0.00      0.00      0.00      0.00
04:51:35 PM      0.00      0.00      0.00      0.00      0.00
04:51:36 PM      0.00      0.00      0.00      0.00      0.00
04:51:37 PM      0.00      0.00      0.00      0.00      0.00
04:51:38 PM      0.00      0.00      0.00      0.00      0.00
04:51:39 PM      4.12      0.00      4.12      0.00     32.99
04:51:40 PM      0.00      0.00      0.00      0.00      0.00
04:51:41 PM      0.00      0.00      0.00      0.00      0.00
04:51:42 PM      1.02      0.00      1.02      0.00      8.16
04:51:43 PM      0.00      0.00      0.00      0.00      0.00
04:51:44 PM      0.00      0.00      0.00      0.00      0.00
04:51:45 PM      0.00      0.00      0.00      0.00      0.00
04:51:46 PM      0.00      0.00      0.00      0.00      0.00
04:51:47 PM      5.15      0.00      5.15      0.00     41.24
04:51:48 PM      0.00      0.00      0.00      0.00      0.00
04:51:49 PM      0.00      0.00      0.00      0.00      0.00
04:51:50 PM      0.00      0.00      0.00      0.00      0.00
04:51:51 PM      0.00      0.00      0.00      0.00      0.00
04:51:52 PM      4.08      0.00      4.08      0.00     32.65
04:51:53 PM      0.00      0.00      0.00      0.00      0.00
04:51:54 PM      0.00      0.00      0.00      0.00      0.00
04:51:55 PM      0.00      0.00      0.00      0.00      0.00
04:51:56 PM      0.00      0.00      0.00      0.00      0.00
04:51:57 PM      0.00      0.00      0.00      0.00      0.00
04:51:58 PM      0.00      0.00      0.00      0.00      0.00
04:51:59 PM      0.00      0.00      0.00      0.00      0.00
04:52:00 PM      0.00      0.00      0.00      0.00      0.00
04:52:01 PM      0.00      0.00      0.00      0.00      0.00
04:52:02 PM      0.00      0.00      0.00      0.00      0.00
04:52:03 PM      0.00      0.00      0.00      0.00      0.00
04:52:04 PM      0.00      0.00      0.00      0.00      0.00
04:52:05 PM      0.00      0.00      0.00      0.00      0.00
04:52:06 PM      0.00      0.00      0.00      0.00      0.00
04:52:07 PM      0.00      0.00      0.00      0.00      0.00
04:52:08 PM      0.00      0.00      0.00      0.00      0.00
04:52:09 PM      0.00      0.00      0.00      0.00      0.00
04:52:10 PM      0.00      0.00      0.00      0.00      0.00
04:52:11 PM      0.00      0.00      0.00      0.00      0.00
04:52:12 PM      0.00      0.00      0.00      0.00      0.00
04:52:13 PM      0.00      0.00      0.00      0.00      0.00
04:52:14 PM      0.00      0.00      0.00      0.00      0.00
04:52:15 PM      0.00      0.00      0.00      0.00      0.00
04:52:16 PM      0.00      0.00      0.00      0.00      0.00
04:52:17 PM      0.00      0.00      0.00      0.00      0.00
04:52:18 PM      0.00      0.00      0.00      0.00      0.00
04:52:19 PM      0.00      0.00      0.00      0.00      0.00
04:52:20 PM      0.00      0.00      0.00      0.00      0.00
04:52:21 PM      0.00      0.00      0.00      0.00      0.00
04:52:22 PM      0.00      0.00      0.00      0.00      0.00
04:52:23 PM      0.00      0.00      0.00      0.00      0.00
04:52:24 PM      0.00      0.00      0.00      0.00      0.00
04:52:25 PM      0.00      0.00      0.00      0.00      0.00
04:52:26 PM      0.00      0.00      0.00      0.00      0.00
04:52:27 PM      0.00      0.00      0.00      0.00      0.00
04:52:28 PM      0.00      0.00      0.00      0.00      0.00
04:52:29 PM      0.00      0.00      0.00      0.00      0.00
04:52:30 PM      0.00      0.00      0.00      0.00      0.00
04:52:31 PM      0.00      0.00      0.00      0.00      0.00
04:52:32 PM      0.00      0.00      0.00      0.00      0.00
04:52:33 PM      0.00      0.00      0.00      0.00      0.00
04:52:34 PM      0.00      0.00      0.00      0.00      0.00
04:52:35 PM      0.00      0.00      0.00      0.00      0.00
04:52:36 PM      0.00      0.00      0.00      0.00      0.00
04:52:37 PM      0.00      0.00      0.00      0.00      0.00
04:52:38 PM      0.00      0.00      0.00      0.00      0.00
04:52:39 PM      3.06      0.00      3.06      0.00     24.49
04:52:40 PM      0.00      0.00      0.00      0.00      0.00
04:52:41 PM      0.00      0.00      0.00      0.00      0.00
04:52:42 PM      0.00      0.00      0.00      0.00      0.00
04:52:43 PM      0.00      0.00      0.00      0.00      0.00
04:52:44 PM      0.00      0.00      0.00      0.00      0.00
04:52:45 PM      0.00      0.00      0.00      0.00      0.00
04:52:46 PM      0.00      0.00      0.00      0.00      0.00
04:52:47 PM      0.00      0.00      0.00      0.00      0.00
04:52:48 PM      0.00      0.00      0.00      0.00      0.00
04:52:49 PM      0.00      0.00      0.00      0.00      0.00
04:52:50 PM      0.00      0.00      0.00      0.00      0.00
04:52:51 PM      0.00      0.00      0.00      0.00      0.00
04:52:52 PM      0.00      0.00      0.00      0.00      0.00
04:52:53 PM      0.00      0.00      0.00      0.00      0.00
04:52:54 PM      0.00      0.00      0.00      0.00      0.00
04:52:55 PM      3.06      0.00      3.06      0.00     24.49
04:52:56 PM      0.00      0.00      0.00      0.00      0.00
04:52:57 PM      0.00      0.00      0.00      0.00      0.00
04:52:58 PM      0.00      0.00      0.00      0.00      0.00
04:52:59 PM      0.00      0.00      0.00      0.00      0.00
04:53:00 PM      0.00      0.00      0.00      0.00      0.00
04:53:01 PM      0.00      0.00      0.00      0.00      0.00
04:53:02 PM      0.00      0.00      0.00      0.00      0.00
04:53:03 PM      0.00      0.00      0.00      0.00      0.00
04:53:04 PM      0.00      0.00      0.00      0.00      0.00
04:53:05 PM      0.00      0.00      0.00      0.00      0.00
04:53:06 PM      0.00      0.00      0.00      0.00      0.00
04:53:07 PM      0.00      0.00      0.00      0.00      0.00
04:53:08 PM      0.00      0.00      0.00      0.00      0.00
04:53:09 PM      0.00      0.00      0.00      0.00      0.00
04:53:10 PM      0.00      0.00      0.00      0.00      0.00
04:53:11 PM      0.00      0.00      0.00      0.00      0.00
04:53:12 PM      2.04      0.00      2.04      0.00     16.33
04:53:13 PM      4.08      0.00      4.08      0.00     32.65
04:53:14 PM      0.00      0.00      0.00      0.00      0.00
04:53:15 PM      0.00      0.00      0.00      0.00      0.00
04:53:16 PM      0.00      0.00      0.00      0.00      0.00
04:53:17 PM      0.00      0.00      0.00      0.00      0.00
04:53:18 PM      0.00      0.00      0.00      0.00      0.00
04:53:19 PM      0.00      0.00      0.00      0.00      0.00
04:53:20 PM      0.00      0.00      0.00      0.00      0.00
04:53:21 PM      0.00      0.00      0.00      0.00      0.00
04:53:22 PM      0.00      0.00      0.00      0.00      0.00
04:53:23 PM      0.00      0.00      0.00      0.00      0.00
04:53:24 PM      0.00      0.00      0.00      0.00      0.00
04:53:25 PM      0.00      0.00      0.00      0.00      0.00
04:53:26 PM      0.00      0.00      0.00      0.00      0.00
04:53:27 PM      0.00      0.00      0.00      0.00      0.00
04:53:28 PM      0.00      0.00      0.00      0.00      0.00
04:53:29 PM      0.00      0.00      0.00      0.00      0.00
04:53:30 PM      4.08      0.00      4.08      0.00     32.65
04:53:31 PM      0.00      0.00      0.00      0.00      0.00
04:53:32 PM      0.00      0.00      0.00      0.00      0.00
04:53:33 PM      0.00      0.00      0.00      0.00      0.00
04:53:34 PM      0.00      0.00      0.00      0.00      0.00
04:53:35 PM      0.00      0.00      0.00      0.00      0.00
04:53:36 PM      0.00      0.00      0.00      0.00      0.00
04:53:37 PM      0.00      0.00      0.00      0.00      0.00
04:53:38 PM      0.00      0.00      0.00      0.00      0.00
04:53:39 PM      3.09      0.00      3.09      0.00     24.74
04:53:40 PM      0.00      0.00      0.00      0.00      0.00
04:53:41 PM      0.00      0.00      0.00      0.00      0.00
04:53:42 PM      0.00      0.00      0.00      0.00      0.00
04:53:43 PM      0.00      0.00      0.00      0.00      0.00
04:53:44 PM      0.00      0.00      0.00      0.00      0.00
04:53:45 PM      0.00      0.00      0.00      0.00      0.00
04:53:46 PM      0.00      0.00      0.00      0.00      0.00
04:53:47 PM      2.08      0.00      2.08      0.00     16.67
04:53:48 PM      0.00      0.00      0.00      0.00      0.00
04:53:49 PM      0.00      0.00      0.00      0.00      0.00
04:53:50 PM      0.00      0.00      0.00      0.00      0.00
04:53:51 PM      0.00      0.00      0.00      0.00      0.00
04:53:52 PM      0.00      0.00      0.00      0.00      0.00
04:53:53 PM      0.00      0.00      0.00      0.00      0.00
04:53:54 PM      0.00      0.00      0.00      0.00      0.00
04:53:55 PM      0.00      0.00      0.00      0.00      0.00
04:53:56 PM      0.00      0.00      0.00      0.00      0.00
04:53:57 PM      0.00      0.00      0.00      0.00      0.00
04:53:58 PM      0.00      0.00      0.00      0.00      0.00
04:53:59 PM      0.00      0.00      0.00      0.00      0.00
04:54:00 PM      0.00      0.00      0.00      0.00      0.00
04:54:01 PM      0.00      0.00      0.00      0.00      0.00
04:54:02 PM      0.00      0.00      0.00      0.00      0.00
04:54:03 PM      0.00      0.00      0.00      0.00      0.00
04:54:04 PM      0.00      0.00      0.00      0.00      0.00
04:54:05 PM      0.00      0.00      0.00      0.00      0.00
04:54:06 PM      0.00      0.00      0.00      0.00      0.00
04:54:07 PM      0.00      0.00      0.00      0.00      0.00
04:54:08 PM      0.00      0.00      0.00      0.00      0.00
04:54:09 PM      0.00      0.00      0.00      0.00      0.00
04:54:10 PM      0.00      0.00      0.00      0.00      0.00
04:54:11 PM      0.00      0.00      0.00      0.00      0.00
04:54:12 PM      0.00      0.00      0.00      0.00      0.00
04:54:13 PM      0.00      0.00      0.00      0.00      0.00
04:54:14 PM      0.00      0.00      0.00      0.00      0.00
04:54:15 PM      0.00      0.00      0.00      0.00      0.00
04:54:16 PM      0.00      0.00      0.00      0.00      0.00
04:54:17 PM      0.00      0.00      0.00      0.00      0.00
04:54:18 PM      0.00      0.00      0.00      0.00      0.00
04:54:19 PM      0.00      0.00      0.00      0.00      0.00
04:54:20 PM      0.00      0.00      0.00      0.00      0.00
04:54:21 PM      0.00      0.00      0.00      0.00      0.00
04:54:22 PM      0.00      0.00      0.00      0.00      0.00
04:54:23 PM      0.00      0.00      0.00      0.00      0.00
04:54:24 PM      0.00      0.00      0.00      0.00      0.00
04:54:25 PM      0.00      0.00      0.00      0.00      0.00
04:54:26 PM      0.00      0.00      0.00      0.00      0.00
04:54:27 PM      0.00      0.00      0.00      0.00      0.00
04:54:28 PM      0.00      0.00      0.00      0.00      0.00
04:54:29 PM      0.00      0.00      0.00      0.00      0.00
04:54:30 PM      0.00      0.00      0.00      0.00      0.00
04:54:31 PM      0.00      0.00      0.00      0.00      0.00
04:54:32 PM      0.00      0.00      0.00      0.00      0.00
04:54:33 PM      0.00      0.00      0.00      0.00      0.00
04:54:34 PM      0.00      0.00      0.00      0.00      0.00
04:54:35 PM      0.00      0.00      0.00      0.00      0.00
04:54:36 PM      0.00      0.00      0.00      0.00      0.00
04:54:37 PM      0.00      0.00      0.00      0.00      0.00
04:54:38 PM      0.00      0.00      0.00      0.00      0.00
04:54:39 PM      3.09      0.00      3.09      0.00     24.74
04:54:40 PM      0.00      0.00      0.00      0.00      0.00
04:54:41 PM      0.00      0.00      0.00      0.00      0.00
04:54:42 PM      0.00      0.00      0.00      0.00      0.00
04:54:43 PM      0.00      0.00      0.00      0.00      0.00
04:54:44 PM      0.00      0.00      0.00      0.00      0.00
04:54:45 PM      0.00      0.00      0.00      0.00      0.00
04:54:46 PM      0.00      0.00      0.00      0.00      0.00
04:54:47 PM      0.00      0.00      0.00      0.00      0.00
04:54:48 PM      0.00      0.00      0.00      0.00      0.00
04:54:49 PM      0.00      0.00      0.00      0.00      0.00
04:54:50 PM      0.00      0.00      0.00      0.00      0.00
04:54:51 PM      0.00      0.00      0.00      0.00      0.00
04:54:52 PM      0.00      0.00      0.00      0.00      0.00
04:54:53 PM      0.00      0.00      0.00      0.00      0.00
04:54:54 PM      0.00      0.00      0.00      0.00      0.00
04:54:55 PM      0.00      0.00      0.00      0.00      0.00
04:54:56 PM      0.00      0.00      0.00      0.00      0.00
04:54:57 PM      0.00      0.00      0.00      0.00      0.00
04:54:58 PM      0.00      0.00      0.00      0.00      0.00
04:54:59 PM      0.00      0.00      0.00      0.00      0.00
04:55:00 PM      0.00      0.00      0.00      0.00      0.00
04:55:01 PM      0.00      0.00      0.00      0.00      0.00
04:55:02 PM      0.00      0.00      0.00      0.00      0.00
04:55:03 PM      0.00      0.00      0.00      0.00      0.00
04:55:04 PM      0.00      0.00      0.00      0.00      0.00
04:55:05 PM      0.00      0.00      0.00      0.00      0.00
04:55:06 PM      0.00      0.00      0.00      0.00      0.00
04:55:07 PM      0.00      0.00      0.00      0.00      0.00
04:55:08 PM      0.00      0.00      0.00      0.00      0.00
04:55:09 PM      0.00      0.00      0.00      0.00      0.00
04:55:10 PM      0.00      0.00      0.00      0.00      0.00
04:55:11 PM      0.00      0.00      0.00      0.00      0.00
04:55:12 PM      1.02      0.00      1.02      0.00      8.16
04:55:13 PM      0.00      0.00      0.00      0.00      0.00
04:55:14 PM      0.00      0.00      0.00      0.00      0.00
04:55:15 PM      0.00      0.00      0.00      0.00      0.00
04:55:16 PM      0.00      0.00      0.00      0.00      0.00
04:55:17 PM      0.00      0.00      0.00      0.00      0.00
04:55:18 PM      0.00      0.00      0.00      0.00      0.00
04:55:19 PM      0.00      0.00      0.00      0.00      0.00
04:55:20 PM      0.00      0.00      0.00      0.00      0.00
04:55:21 PM      0.00      0.00      0.00      0.00      0.00
04:55:22 PM      0.00      0.00      0.00      0.00      0.00
04:55:23 PM      0.00      0.00      0.00      0.00      0.00
04:55:24 PM      0.00      0.00      0.00      0.00      0.00
04:55:25 PM      0.00      0.00      0.00      0.00      0.00
04:55:26 PM      0.00      0.00      0.00      0.00      0.00
04:55:27 PM      0.00      0.00      0.00      0.00      0.00
04:55:28 PM      0.00      0.00      0.00      0.00      0.00
04:55:29 PM      0.00      0.00      0.00      0.00      0.00
04:55:30 PM      0.00      0.00      0.00      0.00      0.00
04:55:31 PM      0.00      0.00      0.00      0.00      0.00
04:55:32 PM      0.00      0.00      0.00      0.00      0.00
04:55:33 PM      0.00      0.00      0.00      0.00      0.00
04:55:34 PM      0.00      0.00      0.00      0.00      0.00
04:55:35 PM      0.00      0.00      0.00      0.00      0.00
04:55:36 PM      0.00      0.00      0.00      0.00      0.00
04:55:37 PM      0.00      0.00      0.00      0.00      0.00
04:55:38 PM      0.00      0.00      0.00      0.00      0.00
04:55:39 PM      3.06      0.00      3.06      0.00     24.49
04:55:40 PM      0.00      0.00      0.00      0.00      0.00
04:55:41 PM      0.00      0.00      0.00      0.00      0.00
04:55:42 PM      0.00      0.00      0.00      0.00      0.00
04:55:43 PM      0.00      0.00      0.00      0.00      0.00
04:55:44 PM      0.00      0.00      0.00      0.00      0.00
04:55:45 PM      0.00      0.00      0.00      0.00      0.00
04:55:46 PM      0.00      0.00      0.00      0.00      0.00
04:55:47 PM      0.00      0.00      0.00      0.00      0.00
04:55:48 PM      0.00      0.00      0.00      0.00      0.00
04:55:49 PM      0.00      0.00      0.00      0.00      0.00
04:55:50 PM      0.00      0.00      0.00      0.00      0.00
04:55:51 PM      0.00      0.00      0.00      0.00      0.00
04:55:52 PM      0.00      0.00      0.00      0.00      0.00
04:55:53 PM      0.00      0.00      0.00      0.00      0.00
04:55:54 PM      0.00      0.00      0.00      0.00      0.00
04:55:55 PM      0.00      0.00      0.00      0.00      0.00
04:55:56 PM      0.00      0.00      0.00      0.00      0.00
04:55:57 PM      0.00      0.00      0.00      0.00      0.00
04:55:58 PM      0.00      0.00      0.00      0.00      0.00
04:55:59 PM      0.00      0.00      0.00      0.00      0.00
04:56:00 PM      0.00      0.00      0.00      0.00      0.00
04:56:01 PM      0.00      0.00      0.00      0.00      0.00
04:56:02 PM      0.00      0.00      0.00      0.00      0.00
04:56:03 PM      0.00      0.00      0.00      0.00      0.00
04:56:04 PM      0.00      0.00      0.00      0.00      0.00
04:56:05 PM      0.00      0.00      0.00      0.00      0.00
04:56:06 PM      0.00      0.00      0.00      0.00      0.00
04:56:07 PM      0.00      0.00      0.00      0.00      0.00
04:56:08 PM      0.00      0.00      0.00      0.00      0.00
04:56:09 PM      0.00      0.00      0.00      0.00      0.00
04:56:10 PM      0.00      0.00      0.00      0.00      0.00
04:56:11 PM      0.00      0.00      0.00      0.00      0.00
04:56:12 PM      1.02      0.00      1.02      0.00      8.16
04:56:13 PM      0.00      0.00      0.00      0.00      0.00
04:56:14 PM      0.00      0.00      0.00      0.00      0.00
04:56:15 PM      0.00      0.00      0.00      0.00      0.00
04:56:16 PM      0.00      0.00      0.00      0.00      0.00
04:56:17 PM      0.00      0.00      0.00      0.00      0.00
04:56:18 PM      0.00      0.00      0.00      0.00      0.00
04:56:19 PM      0.00      0.00      0.00      0.00      0.00
04:56:20 PM      0.00      0.00      0.00      0.00      0.00
04:56:21 PM      4.08      0.00      4.08      0.00     32.65
04:56:22 PM      0.00      0.00      0.00      0.00      0.00
04:56:23 PM      0.00      0.00      0.00      0.00      0.00
04:56:24 PM      0.00      0.00      0.00      0.00      0.00
04:56:25 PM      0.00      0.00      0.00      0.00      0.00
04:56:26 PM      0.00      0.00      0.00      0.00      0.00
04:56:27 PM      0.00      0.00      0.00      0.00      0.00
04:56:28 PM      0.00      0.00      0.00      0.00      0.00
04:56:29 PM      0.00      0.00      0.00      0.00      0.00
04:56:30 PM      0.00      0.00      0.00      0.00      0.00
04:56:31 PM      0.00      0.00      0.00      0.00      0.00
04:56:32 PM      0.00      0.00      0.00      0.00      0.00
04:56:33 PM      0.00      0.00      0.00      0.00      0.00
04:56:34 PM      0.00      0.00      0.00      0.00      0.00
04:56:35 PM      0.00      0.00      0.00      0.00      0.00
04:56:36 PM      0.00      0.00      0.00      0.00      0.00
04:56:37 PM      0.00      0.00      0.00      0.00      0.00
#test 2
04:56:38 PM      0.00      0.00      0.00      0.00      0.00
04:56:39 PM      4.08      0.00      4.08      0.00     32.65
04:56:40 PM      0.00      0.00      0.00      0.00      0.00
04:56:41 PM      0.00      0.00      0.00      0.00      0.00
04:56:42 PM      0.00      0.00      0.00      0.00      0.00
04:56:43 PM      0.00      0.00      0.00      0.00      0.00
04:56:44 PM      0.00      0.00      0.00      0.00      0.00
04:56:45 PM      0.00      0.00      0.00      0.00      0.00
04:56:46 PM      0.00      0.00      0.00      0.00      0.00
04:56:47 PM      1.02      0.00      1.02      0.00      8.16
04:56:48 PM      0.00      0.00      0.00      0.00      0.00
04:56:49 PM      0.00      0.00      0.00      0.00      0.00
04:56:50 PM      0.00      0.00      0.00      0.00      0.00
04:56:51 PM      0.00      0.00      0.00      0.00      0.00
04:56:52 PM      3.09      0.00      3.09      0.00     49.48
04:56:53 PM      0.00      0.00      0.00      0.00      0.00
04:56:54 PM      0.00      0.00      0.00      0.00      0.00
04:56:55 PM      0.00      0.00      0.00      0.00      0.00
04:56:56 PM      0.00      0.00      0.00      0.00      0.00
04:56:57 PM      0.00      0.00      0.00      0.00      0.00
04:56:58 PM      0.00      0.00      0.00      0.00      0.00
04:56:59 PM      0.00      0.00      0.00      0.00      0.00
04:57:00 PM      0.00      0.00      0.00      0.00      0.00
04:57:01 PM      0.00      0.00      0.00      0.00      0.00
04:57:02 PM      0.00      0.00      0.00      0.00      0.00
04:57:03 PM      0.00      0.00      0.00      0.00      0.00
04:57:04 PM      0.00      0.00      0.00      0.00      0.00
04:57:05 PM      0.00      0.00      0.00      0.00      0.00
04:57:06 PM      0.00      0.00      0.00      0.00      0.00
04:57:07 PM      0.00      0.00      0.00      0.00      0.00
04:57:08 PM      0.00      0.00      0.00      0.00      0.00
04:57:09 PM      0.00      0.00      0.00      0.00      0.00
04:57:10 PM      0.00      0.00      0.00      0.00      0.00
04:57:11 PM      0.00      0.00      0.00      0.00      0.00
04:57:12 PM      0.00      0.00      0.00      0.00      0.00
04:57:13 PM      0.00      0.00      0.00      0.00      0.00
04:57:14 PM      0.00      0.00      0.00      0.00      0.00
04:57:15 PM      0.00      0.00      0.00      0.00      0.00
04:57:16 PM      0.00      0.00      0.00      0.00      0.00
04:57:17 PM      0.00      0.00      0.00      0.00      0.00
04:57:18 PM      0.00      0.00      0.00      0.00      0.00
04:57:19 PM      0.00      0.00      0.00      0.00      0.00
04:57:20 PM      0.00      0.00      0.00      0.00      0.00
04:57:21 PM      0.00      0.00      0.00      0.00      0.00
04:57:22 PM      0.00      0.00      0.00      0.00      0.00
04:57:23 PM      0.00      0.00      0.00      0.00      0.00
