Linux 2.6.32-279.14.1.el6.x86_64 (compute-662-2.local) 	04/09/2020 	_x86_64_	(48 CPU)

05:48:42 PM       tps      rtps      wtps   bread/s   bwrtn/s
05:56:39 PM      0.00      0.00      0.00      0.00      0.00
05:56:40 PM      0.00      0.00      0.00      0.00      0.00
05:56:41 PM      0.00      0.00      0.00      0.00      0.00
05:56:42 PM      2.04      0.00      2.04      0.00     16.33
05:56:43 PM      0.00      0.00      0.00      0.00      0.00
05:56:44 PM      5.10      0.00      5.10      0.00     40.82
05:56:45 PM      0.00      0.00      0.00      0.00      0.00
05:56:46 PM      0.00      0.00      0.00      0.00      0.00
05:56:47 PM      0.00      0.00      0.00      0.00      0.00
05:56:48 PM      0.00      0.00      0.00      0.00      0.00
05:56:49 PM      0.00      0.00      0.00      0.00      0.00
05:56:50 PM      0.00      0.00      0.00      0.00      0.00
05:56:51 PM      5.10      0.00      5.10      0.00     40.82
05:56:52 PM      0.00      0.00      0.00      0.00      0.00
05:56:53 PM      0.00      0.00      0.00      0.00      0.00
05:56:54 PM      0.00      0.00      0.00      0.00      0.00
05:56:55 PM      0.00      0.00      0.00      0.00      0.00
05:56:56 PM      0.00      0.00      0.00      0.00      0.00
05:56:57 PM      3.06      0.00      3.06      0.00     24.49
05:56:58 PM      4.08      0.00      4.08      0.00     32.65
05:56:59 PM      0.00      0.00      0.00      0.00      0.00
05:57:00 PM      0.00      0.00      0.00      0.00      0.00
05:57:01 PM      0.00      0.00      0.00      0.00      0.00
05:57:02 PM      0.00      0.00      0.00      0.00      0.00
05:57:03 PM      0.00      0.00      0.00      0.00      0.00
05:57:04 PM      0.00      0.00      0.00      0.00      0.00
05:57:05 PM      4.08      0.00      4.08      0.00     32.65
05:57:06 PM      0.00      0.00      0.00      0.00      0.00
05:57:07 PM      0.00      0.00      0.00      0.00      0.00
05:57:08 PM      0.00      0.00      0.00      0.00      0.00
05:57:09 PM      0.00      0.00      0.00      0.00      0.00
05:57:10 PM      0.00      0.00      0.00      0.00      0.00
05:57:11 PM      0.00      0.00      0.00      0.00      0.00
05:57:12 PM      1.02      0.00      1.02      0.00      8.16
05:57:13 PM      3.09      0.00      3.09      0.00     24.74
05:57:14 PM      0.00      0.00      0.00      0.00      0.00
05:57:15 PM      0.00      0.00      0.00      0.00      0.00
05:57:16 PM      0.00      0.00      0.00      0.00      0.00
05:57:17 PM      0.00      0.00      0.00      0.00      0.00
05:57:18 PM      0.00      0.00      0.00      0.00      0.00
05:57:19 PM      0.00      0.00      0.00      0.00      0.00
05:57:20 PM      0.00      0.00      0.00      0.00      0.00
05:57:21 PM      4.08      0.00      4.08      0.00     32.65
05:57:22 PM      0.00      0.00      0.00      0.00      0.00
05:57:23 PM      0.00      0.00      0.00      0.00      0.00
05:57:24 PM      0.00      0.00      0.00      0.00      0.00
05:57:25 PM      0.00      0.00      0.00      0.00      0.00
05:57:26 PM      0.00      0.00      0.00      0.00      0.00
05:57:27 PM      0.00      0.00      0.00      0.00      0.00
05:57:28 PM      4.08      0.00      4.08      0.00     32.65
05:57:29 PM      0.00      0.00      0.00      0.00      0.00
05:57:30 PM      0.00      0.00      0.00      0.00      0.00
05:57:31 PM      0.00      0.00      0.00      0.00      0.00
05:57:32 PM      0.00      0.00      0.00      0.00      0.00
05:57:33 PM      0.00      0.00      0.00      0.00      0.00
05:57:34 PM      0.00      0.00      0.00      0.00      0.00
05:57:35 PM      0.00      0.00      0.00      0.00      0.00
05:57:36 PM      4.12      0.00      4.12      0.00     32.99
05:57:37 PM      0.00      0.00      0.00      0.00      0.00
05:57:38 PM      0.00      0.00      0.00      0.00      0.00
05:57:39 PM      0.00      0.00      0.00      0.00      0.00
05:57:40 PM      0.00      0.00      0.00      0.00      0.00
05:57:41 PM      0.00      0.00      0.00      0.00      0.00
05:57:42 PM      6.19      0.00      6.19      0.00     49.48
05:57:43 PM      0.00      0.00      0.00      0.00      0.00
05:57:44 PM      0.00      0.00      0.00      0.00      0.00
05:57:45 PM      0.00      0.00      0.00      0.00      0.00
05:57:46 PM      0.00      0.00      0.00      0.00      0.00
05:57:47 PM      1.02      0.00      1.02      0.00      8.16
05:57:48 PM      0.00      0.00      0.00      0.00      0.00
05:57:49 PM      0.00      0.00      0.00      0.00      0.00
05:57:50 PM      0.00      0.00      0.00      0.00      0.00
05:57:51 PM      5.10      0.00      5.10      0.00     40.82
05:57:52 PM      0.00      0.00      0.00      0.00      0.00
05:57:53 PM      0.00      0.00      0.00      0.00      0.00
05:57:54 PM      0.00      0.00      0.00      0.00      0.00
05:57:55 PM      0.00      0.00      0.00      0.00      0.00
05:57:56 PM      0.00      0.00      0.00      0.00      0.00
05:57:57 PM      0.00      0.00      0.00      0.00      0.00
05:57:58 PM      4.08      0.00      4.08      0.00     32.65
05:57:59 PM      0.00      0.00      0.00      0.00      0.00
05:58:00 PM      0.00      0.00      0.00      0.00      0.00
05:58:01 PM      0.00      0.00      0.00      0.00      0.00
05:58:02 PM      0.00      0.00      0.00      0.00      0.00
05:58:03 PM      0.00      0.00      0.00      0.00      0.00
05:58:04 PM      0.00      0.00      0.00      0.00      0.00
05:58:05 PM      0.00      0.00      0.00      0.00      0.00
05:58:06 PM      4.08      0.00      4.08      0.00     32.65
05:58:07 PM      3.09      0.00      3.09      0.00     24.74
05:58:08 PM      0.00      0.00      0.00      0.00      0.00
05:58:09 PM      0.00      0.00      0.00      0.00      0.00
05:58:10 PM      0.00      0.00      0.00      0.00      0.00
05:58:11 PM      0.00      0.00      0.00      0.00      0.00
05:58:12 PM      0.00      0.00      0.00      0.00      0.00
05:58:13 PM      4.04      0.00      4.04      0.00     32.32
05:58:14 PM      0.00      0.00      0.00      0.00      0.00
05:58:15 PM      0.00      0.00      0.00      0.00      0.00
05:58:16 PM      0.00      0.00      0.00      0.00      0.00
05:58:17 PM      0.00      0.00      0.00      0.00      0.00
05:58:18 PM      0.00      0.00      0.00      0.00      0.00
05:58:19 PM      0.00      0.00      0.00      0.00      0.00
05:58:20 PM      0.00      0.00      0.00      0.00      0.00
05:58:21 PM      4.12      0.00      4.12      0.00     32.99
05:58:22 PM      0.00      0.00      0.00      0.00      0.00
05:58:23 PM      0.00      0.00      0.00      0.00      0.00
05:58:24 PM      0.00      0.00      0.00      0.00      0.00
05:58:25 PM      0.00      0.00      0.00      0.00      0.00
#test 1
05:58:26 PM      0.00      0.00      0.00      0.00      0.00
05:58:27 PM      0.00      0.00      0.00      0.00      0.00
05:58:28 PM      4.08      0.00      4.08      0.00     32.65
05:58:29 PM      0.00      0.00      0.00      0.00      0.00
05:58:30 PM      0.00      0.00      0.00      0.00      0.00
05:58:31 PM      0.00      0.00      0.00      0.00      0.00
05:58:32 PM      0.00      0.00      0.00      0.00      0.00
05:58:33 PM      0.00      0.00      0.00      0.00      0.00
05:58:34 PM      0.00      0.00      0.00      0.00      0.00
05:58:35 PM      0.00      0.00      0.00      0.00      0.00
05:58:36 PM      0.00      0.00      0.00      0.00      0.00
05:58:37 PM      0.00      0.00      0.00      0.00      0.00
05:58:38 PM      0.00      0.00      0.00      0.00      0.00
05:58:39 PM      0.00      0.00      0.00      0.00      0.00
05:58:40 PM      0.00      0.00      0.00      0.00      0.00
05:58:41 PM      0.00      0.00      0.00      0.00      0.00
05:58:42 PM      0.00      0.00      0.00      0.00      0.00
05:58:43 PM      0.00      0.00      0.00      0.00      0.00
05:58:44 PM      0.00      0.00      0.00      0.00      0.00
05:58:45 PM      0.00      0.00      0.00      0.00      0.00
05:58:46 PM      0.00      0.00      0.00      0.00      0.00
05:58:47 PM      4.08      0.00      4.08      0.00     32.65
05:58:48 PM      0.00      0.00      0.00      0.00      0.00
05:58:49 PM      0.00      0.00      0.00      0.00      0.00
05:58:50 PM      0.00      0.00      0.00      0.00      0.00
05:58:51 PM      0.00      0.00      0.00      0.00      0.00
05:58:52 PM      0.00      0.00      0.00      0.00      0.00
05:58:53 PM      0.00      0.00      0.00      0.00      0.00
05:58:54 PM      5.10      0.00      5.10      0.00     40.82
05:58:55 PM      0.00      0.00      0.00      0.00      0.00
05:58:56 PM      0.00      0.00      0.00      0.00      0.00
05:58:57 PM      1.02      0.00      1.02      0.00      8.16
05:58:58 PM      0.00      0.00      0.00      0.00      0.00
05:58:59 PM      0.00      0.00      0.00      0.00      0.00
05:59:00 PM      0.00      0.00      0.00      0.00      0.00
05:59:01 PM      0.00      0.00      0.00      0.00      0.00
05:59:02 PM      4.08      0.00      4.08      0.00     32.65
05:59:03 PM      0.00      0.00      0.00      0.00      0.00
05:59:04 PM      0.00      0.00      0.00      0.00      0.00
05:59:05 PM      0.00      0.00      0.00      0.00      0.00
05:59:06 PM      0.00      0.00      0.00      0.00      0.00
05:59:07 PM      0.00      0.00      0.00      0.00      0.00
05:59:08 PM      0.00      0.00      0.00      0.00      0.00
05:59:09 PM      4.08      0.00      4.08      0.00     32.65
05:59:10 PM      0.00      0.00      0.00      0.00      0.00
05:59:11 PM      0.00      0.00      0.00      0.00      0.00
05:59:12 PM      0.00      0.00      0.00      0.00      0.00
05:59:13 PM      0.00      0.00      0.00      0.00      0.00
05:59:14 PM      0.00      0.00      0.00      0.00      0.00
05:59:15 PM      0.00      0.00      0.00      0.00      0.00
05:59:16 PM      0.00      0.00      0.00      0.00      0.00
05:59:17 PM      4.08      0.00      4.08      0.00     32.65
05:59:18 PM      0.00      0.00      0.00      0.00      0.00
05:59:19 PM      0.00      0.00      0.00      0.00      0.00
05:59:20 PM      0.00      0.00      0.00      0.00      0.00
05:59:21 PM      0.00      0.00      0.00      0.00      0.00
05:59:22 PM      1.03      0.00      1.03      0.00      8.25
05:59:23 PM      0.00      0.00      0.00      0.00      0.00
05:59:24 PM      4.08      0.00      4.08      0.00     32.65
05:59:25 PM      0.00      0.00      0.00      0.00      0.00
05:59:26 PM      0.00      0.00      0.00      0.00      0.00
05:59:27 PM      0.00      0.00      0.00      0.00      0.00
05:59:28 PM      0.00      0.00      0.00      0.00      0.00
05:59:29 PM      0.00      0.00      0.00      0.00      0.00
05:59:30 PM      0.00      0.00      0.00      0.00      0.00
05:59:31 PM      0.00      0.00      0.00      0.00      0.00
05:59:32 PM      4.08      0.00      4.08      0.00     32.65
05:59:33 PM      0.00      0.00      0.00      0.00      0.00
05:59:34 PM      0.00      0.00      0.00      0.00      0.00
05:59:35 PM      0.00      0.00      0.00      0.00      0.00
05:59:36 PM      0.00      0.00      0.00      0.00      0.00
05:59:37 PM      0.00      0.00      0.00      0.00      0.00
05:59:38 PM      0.00      0.00      0.00      0.00      0.00
05:59:39 PM      4.12      0.00      4.12      0.00     32.99
05:59:40 PM      0.00      0.00      0.00      0.00      0.00
05:59:41 PM      0.00      0.00      0.00      0.00      0.00
05:59:42 PM      0.00      0.00      0.00      0.00      0.00
05:59:43 PM      0.00      0.00      0.00      0.00      0.00
05:59:44 PM      0.00      0.00      0.00      0.00      0.00
05:59:45 PM      0.00      0.00      0.00      0.00      0.00
05:59:46 PM      0.00      0.00      0.00      0.00      0.00
05:59:47 PM      4.08      0.00      4.08      0.00     32.65
05:59:48 PM      0.00      0.00      0.00      0.00      0.00
05:59:49 PM      0.00      0.00      0.00      0.00      0.00
05:59:50 PM      0.00      0.00      0.00      0.00      0.00
05:59:51 PM      0.00      0.00      0.00      0.00      0.00
05:59:52 PM      0.00      0.00      0.00      0.00      0.00
05:59:53 PM      0.00      0.00      0.00      0.00      0.00
05:59:54 PM      5.10      0.00      5.10      0.00     40.82
05:59:55 PM      0.00      0.00      0.00      0.00      0.00
05:59:56 PM      0.00      0.00      0.00      0.00      0.00
05:59:57 PM      1.02      0.00      1.02      0.00      8.16
05:59:58 PM      0.00      0.00      0.00      0.00      0.00
05:59:59 PM      0.00      0.00      0.00      0.00      0.00
06:00:00 PM      0.00      0.00      0.00      0.00      0.00
06:00:01 PM     12.24      0.00     12.24      0.00     97.96
06:00:02 PM      0.00      0.00      0.00      0.00      0.00
06:00:03 PM      0.00      0.00      0.00      0.00      0.00
06:00:04 PM      1.02      0.00      1.02      0.00      8.16
06:00:05 PM      0.00      0.00      0.00      0.00      0.00
06:00:06 PM      0.00      0.00      0.00      0.00      0.00
06:00:07 PM      1.02      0.00      1.02      0.00      8.16
06:00:08 PM      0.00      0.00      0.00      0.00      0.00
06:00:09 PM      4.08      0.00      4.08      0.00     32.65
06:00:10 PM      0.00      0.00      0.00      0.00      0.00
06:00:11 PM      0.00      0.00      0.00      0.00      0.00
06:00:12 PM      0.00      0.00      0.00      0.00      0.00
06:00:13 PM      0.00      0.00      0.00      0.00      0.00
06:00:14 PM      0.00      0.00      0.00      0.00      0.00
06:00:15 PM      0.00      0.00      0.00      0.00      0.00
06:00:16 PM      0.00      0.00      0.00      0.00      0.00
06:00:17 PM      4.08      0.00      4.08      0.00     32.65
06:00:18 PM      0.00      0.00      0.00      0.00      0.00
06:00:19 PM      0.00      0.00      0.00      0.00      0.00
06:00:20 PM      0.00      0.00      0.00      0.00      0.00
06:00:21 PM      0.00      0.00      0.00      0.00      0.00
06:00:22 PM      0.00      0.00      0.00      0.00      0.00
06:00:23 PM      0.00      0.00      0.00      0.00      0.00
06:00:24 PM      0.00      0.00      0.00      0.00      0.00
06:00:25 PM      4.08      0.00      4.08      0.00     32.65
06:00:26 PM      0.00      0.00      0.00      0.00      0.00
06:00:27 PM      0.00      0.00      0.00      0.00      0.00
06:00:28 PM      0.00      0.00      0.00      0.00      0.00
06:00:29 PM      0.00      0.00      0.00      0.00      0.00
06:00:30 PM      0.00      0.00      0.00      0.00      0.00
06:00:31 PM      0.00      0.00      0.00      0.00      0.00
06:00:32 PM      7.22      0.00      7.22      0.00     57.73
06:00:33 PM      0.00      0.00      0.00      0.00      0.00
06:00:34 PM      0.00      0.00      0.00      0.00      0.00
06:00:35 PM      0.00      0.00      0.00      0.00      0.00
06:00:36 PM      0.00      0.00      0.00      0.00      0.00
06:00:37 PM      0.00      0.00      0.00      0.00      0.00
06:00:38 PM      0.00      0.00      0.00      0.00      0.00
06:00:39 PM      0.00      0.00      0.00      0.00      0.00
06:00:40 PM      3.09      0.00      3.09      0.00     24.74
06:00:41 PM      0.00      0.00      0.00      0.00      0.00
06:00:42 PM      1.02      0.00      1.02      0.00      8.16
06:00:43 PM      0.00      0.00      0.00      0.00      0.00
06:00:44 PM      0.00      0.00      0.00      0.00      0.00
06:00:45 PM      0.00      0.00      0.00      0.00      0.00
06:00:46 PM      0.00      0.00      0.00      0.00      0.00
06:00:47 PM      6.12      0.00      6.12      0.00     48.98
06:00:48 PM      0.00      0.00      0.00      0.00      0.00
06:00:49 PM      0.00      0.00      0.00      0.00      0.00
06:00:50 PM      0.00      0.00      0.00      0.00      0.00
06:00:51 PM      0.00      0.00      0.00      0.00      0.00
06:00:52 PM      0.00      0.00      0.00      0.00      0.00
06:00:53 PM      0.00      0.00      0.00      0.00      0.00
06:00:54 PM      0.00      0.00      0.00      0.00      0.00
06:00:55 PM      5.10      0.00      5.10      0.00     40.82
06:00:56 PM      0.00      0.00      0.00      0.00      0.00
06:00:57 PM      0.00      0.00      0.00      0.00      0.00
06:00:58 PM      0.00      0.00      0.00      0.00      0.00
06:00:59 PM      0.00      0.00      0.00      0.00      0.00
06:01:00 PM      0.00      0.00      0.00      0.00      0.00
06:01:01 PM      0.00      0.00      0.00      0.00      0.00
06:01:02 PM      0.00      0.00      0.00      0.00      0.00
06:01:03 PM      5.10      0.00      5.10      0.00     40.82
06:01:04 PM      0.00      0.00      0.00      0.00      0.00
06:01:05 PM      0.00      0.00      0.00      0.00      0.00
06:01:06 PM      0.00      0.00      0.00      0.00      0.00
06:01:07 PM      3.06      0.00      3.06      0.00     24.49
06:01:08 PM      0.00      0.00      0.00      0.00      0.00
06:01:09 PM      0.00      0.00      0.00      0.00      0.00
06:01:10 PM      4.08      0.00      4.08      0.00     32.65
06:01:11 PM      0.00      0.00      0.00      0.00      0.00
06:01:12 PM      0.00      0.00      0.00      0.00      0.00
06:01:13 PM      0.00      0.00      0.00      0.00      0.00
06:01:14 PM      0.00      0.00      0.00      0.00      0.00
06:01:15 PM      0.00      0.00      0.00      0.00      0.00
06:01:16 PM      0.00      0.00      0.00      0.00      0.00
06:01:17 PM      0.00      0.00      0.00      0.00      0.00
06:01:18 PM      4.08      0.00      4.08      0.00     32.65
06:01:19 PM      0.00      0.00      0.00      0.00      0.00
06:01:20 PM      0.00      0.00      0.00      0.00      0.00
06:01:21 PM      0.00      0.00      0.00      0.00      0.00
06:01:22 PM      0.00      0.00      0.00      0.00      0.00
06:01:23 PM      0.00      0.00      0.00      0.00      0.00
06:01:24 PM      0.00      0.00      0.00      0.00      0.00
06:01:25 PM      4.08      0.00      4.08      0.00     32.65
06:01:26 PM      0.00      0.00      0.00      0.00      0.00
06:01:27 PM      0.00      0.00      0.00      0.00      0.00
06:01:28 PM      0.00      0.00      0.00      0.00      0.00
06:01:29 PM      0.00      0.00      0.00      0.00      0.00
06:01:30 PM      0.00      0.00      0.00      0.00      0.00
06:01:31 PM      0.00      0.00      0.00      0.00      0.00
06:01:32 PM      0.00      0.00      0.00      0.00      0.00
06:01:33 PM      4.08      0.00      4.08      0.00     32.65
06:01:34 PM      0.00      0.00      0.00      0.00      0.00
06:01:35 PM      0.00      0.00      0.00      0.00      0.00
06:01:36 PM      0.00      0.00      0.00      0.00      0.00
06:01:37 PM      0.00      0.00      0.00      0.00      0.00
06:01:38 PM      0.00      0.00      0.00      0.00      0.00
06:01:39 PM      0.00      0.00      0.00      0.00      0.00
06:01:40 PM      0.00      0.00      0.00      0.00      0.00
06:01:41 PM      4.08      0.00      4.08      0.00     32.65
06:01:42 PM      1.02      0.00      1.02      0.00      8.16
06:01:43 PM      0.00      0.00      0.00      0.00      0.00
06:01:44 PM      0.00      0.00      0.00      0.00      0.00
06:01:45 PM      0.00      0.00      0.00      0.00      0.00
06:01:46 PM      0.00      0.00      0.00      0.00      0.00
06:01:47 PM      1.02      0.00      1.02      0.00      8.16
06:01:48 PM      3.06      0.00      3.06      0.00     24.49
06:01:49 PM      0.00      0.00      0.00      0.00      0.00
06:01:50 PM      0.00      0.00      0.00      0.00      0.00
06:01:51 PM      0.00      0.00      0.00      0.00      0.00
06:01:52 PM      0.00      0.00      0.00      0.00      0.00
06:01:53 PM      0.00      0.00      0.00      0.00      0.00
06:01:54 PM      0.00      0.00      0.00      0.00      0.00
06:01:55 PM      5.15      0.00      5.15      0.00     41.24
06:01:56 PM      0.00      0.00      0.00      0.00      0.00
06:01:57 PM      0.00      0.00      0.00      0.00      0.00
06:01:58 PM      0.00      0.00      0.00      0.00      0.00
06:01:59 PM      0.00      0.00      0.00      0.00      0.00
06:02:00 PM      0.00      0.00      0.00      0.00      0.00
06:02:01 PM      0.00      0.00      0.00      0.00      0.00
06:02:02 PM      0.00      0.00      0.00      0.00      0.00
06:02:03 PM      4.08      0.00      4.08      0.00     32.65
06:02:04 PM      0.00      0.00      0.00      0.00      0.00
06:02:05 PM      0.00      0.00      0.00      0.00      0.00
06:02:06 PM      0.00      0.00      0.00      0.00      0.00
06:02:07 PM      0.00      0.00      0.00      0.00      0.00
06:02:08 PM      0.00      0.00      0.00      0.00      0.00
06:02:09 PM      0.00      0.00      0.00      0.00      0.00
06:02:10 PM      0.00      0.00      0.00      0.00      0.00
06:02:11 PM      4.08      0.00      4.08      0.00     32.65
06:02:12 PM      0.00      0.00      0.00      0.00      0.00
06:02:13 PM      0.00      0.00      0.00      0.00      0.00
06:02:14 PM      0.00      0.00      0.00      0.00      0.00
06:02:15 PM      0.00      0.00      0.00      0.00      0.00
06:02:16 PM      0.00      0.00      0.00      0.00      0.00
06:02:17 PM      0.00      0.00      0.00      0.00      0.00
06:02:18 PM      0.00      0.00      0.00      0.00      0.00
06:02:19 PM      4.08      0.00      4.08      0.00     32.65
06:02:20 PM      0.00      0.00      0.00      0.00      0.00
06:02:21 PM      0.00      0.00      0.00      0.00      0.00
06:02:22 PM      2.04      0.00      2.04      0.00     16.33
06:02:23 PM      0.00      0.00      0.00      0.00      0.00
06:02:24 PM      0.00      0.00      0.00      0.00      0.00
06:02:25 PM      0.00      0.00      0.00      0.00      0.00
06:02:26 PM      4.12      0.00      4.12      0.00     32.99
06:02:27 PM      0.00      0.00      0.00      0.00      0.00
06:02:28 PM      0.00      0.00      0.00      0.00      0.00
06:02:29 PM      0.00      0.00      0.00      0.00      0.00
06:02:30 PM      0.00      0.00      0.00      0.00      0.00
06:02:31 PM      0.00      0.00      0.00      0.00      0.00
06:02:32 PM      0.00      0.00      0.00      0.00      0.00
06:02:33 PM      0.00      0.00      0.00      0.00      0.00
06:02:34 PM      4.12      0.00      4.12      0.00     32.99
06:02:35 PM      0.00      0.00      0.00      0.00      0.00
06:02:36 PM      0.00      0.00      0.00      0.00      0.00
06:02:37 PM      0.00      0.00      0.00      0.00      0.00
06:02:38 PM      0.00      0.00      0.00      0.00      0.00
06:02:39 PM      0.00      0.00      0.00      0.00      0.00
06:02:40 PM      0.00      0.00      0.00      0.00      0.00
06:02:41 PM      6.12      0.00      6.12      0.00     48.98
06:02:42 PM      0.00      0.00      0.00      0.00      0.00
06:02:43 PM      0.00      0.00      0.00      0.00      0.00
06:02:44 PM      0.00      0.00      0.00      0.00      0.00
06:02:45 PM      0.00      0.00      0.00      0.00      0.00
06:02:46 PM      0.00      0.00      0.00      0.00      0.00
06:02:47 PM      0.00      0.00      0.00      0.00      0.00
06:02:48 PM      0.00      0.00      0.00      0.00      0.00
06:02:49 PM      5.15      0.00      5.15      0.00     41.24
06:02:50 PM      0.00      0.00      0.00      0.00      0.00
06:02:51 PM      0.00      0.00      0.00      0.00      0.00
06:02:52 PM      0.00      0.00      0.00      0.00      0.00
06:02:53 PM      0.00      0.00      0.00      0.00      0.00
06:02:54 PM      0.00      0.00      0.00      0.00      0.00
06:02:55 PM      5.05      0.00      5.05      0.00     40.40
06:02:56 PM      0.00      0.00      0.00      0.00      0.00
06:02:57 PM      3.09      0.00      3.09      0.00     24.74
06:02:58 PM      0.00      0.00      0.00      0.00      0.00
06:02:59 PM      0.00      0.00      0.00      0.00      0.00
06:03:00 PM      0.00      0.00      0.00      0.00      0.00
06:03:01 PM      0.00      0.00      0.00      0.00      0.00
06:03:02 PM      0.00      0.00      0.00      0.00      0.00
06:03:03 PM      0.00      0.00      0.00      0.00      0.00
06:03:04 PM      4.12      0.00      4.12      0.00     32.99
06:03:05 PM      0.00      0.00      0.00      0.00      0.00
06:03:06 PM      0.00      0.00      0.00      0.00      0.00
06:03:07 PM      0.00      0.00      0.00      0.00      0.00
06:03:08 PM      0.00      0.00      0.00      0.00      0.00
06:03:09 PM      0.00      0.00      0.00      0.00      0.00
06:03:10 PM      0.00      0.00      0.00      0.00      0.00
06:03:11 PM      0.00      0.00      0.00      0.00      0.00
06:03:12 PM      4.08      0.00      4.08      0.00     32.65
06:03:13 PM      0.00      0.00      0.00      0.00      0.00
06:03:14 PM      0.00      0.00      0.00      0.00      0.00
06:03:15 PM      0.00      0.00      0.00      0.00      0.00
06:03:16 PM      0.00      0.00      0.00      0.00      0.00
06:03:17 PM      0.00      0.00      0.00      0.00      0.00
06:03:18 PM      0.00      0.00      0.00      0.00      0.00
06:03:19 PM      4.08      0.00      4.08      0.00     32.65
06:03:20 PM      0.00      0.00      0.00      0.00      0.00
06:03:21 PM      0.00      0.00      0.00      0.00      0.00
06:03:22 PM      0.00      0.00      0.00      0.00      0.00
06:03:23 PM      0.00      0.00      0.00      0.00      0.00
06:03:24 PM      0.00      0.00      0.00      0.00      0.00
#test 2
06:03:25 PM      0.00      0.00      0.00      0.00      0.00
06:03:26 PM      0.00      0.00      0.00      0.00      0.00
06:03:27 PM      6.19      0.00      6.19      0.00     49.48
06:03:28 PM      0.00      0.00      0.00      0.00      0.00
06:03:29 PM      0.00      0.00      0.00      0.00      0.00
06:03:30 PM      0.00      0.00      0.00      0.00      0.00
06:03:31 PM      0.00      0.00      0.00      0.00      0.00
06:03:32 PM      0.00      0.00      0.00      0.00      0.00
06:03:33 PM      0.00      0.00      0.00      0.00      0.00
06:03:34 PM      0.00      0.00      0.00      0.00      0.00
06:03:35 PM      0.00      0.00      0.00      0.00      0.00
06:03:36 PM      0.00      0.00      0.00      0.00      0.00
06:03:37 PM      2.04      0.00      2.04      0.00     16.33
06:03:38 PM      0.00      0.00      0.00      0.00      0.00
06:03:39 PM      0.00      0.00      0.00      0.00      0.00
06:03:40 PM      0.00      0.00      0.00      0.00      0.00
06:03:41 PM      0.00      0.00      0.00      0.00      0.00
06:03:42 PM      0.00      0.00      0.00      0.00      0.00
06:03:43 PM      0.00      0.00      0.00      0.00      0.00
06:03:44 PM      0.00      0.00      0.00      0.00      0.00
06:03:45 PM      0.00      0.00      0.00      0.00      0.00
06:03:46 PM      4.08      0.00      4.08      0.00     32.65
06:03:47 PM      0.00      0.00      0.00      0.00      0.00
06:03:48 PM      0.00      0.00      0.00      0.00      0.00
06:03:49 PM      0.00      0.00      0.00      0.00      0.00
06:03:50 PM      0.00      0.00      0.00      0.00      0.00
06:03:51 PM      0.00      0.00      0.00      0.00      0.00
06:03:52 PM      0.00      0.00      0.00      0.00      0.00
06:03:53 PM      5.15      0.00      5.15      0.00     41.24
06:03:54 PM      0.00      0.00      0.00      0.00      0.00
06:03:55 PM      0.00      0.00      0.00      0.00      0.00
06:03:56 PM      0.00      0.00      0.00      0.00      0.00
06:03:57 PM      0.00      0.00      0.00      0.00      0.00
06:03:58 PM      0.00      0.00      0.00      0.00      0.00
06:03:59 PM      0.00      0.00      0.00      0.00      0.00
06:04:00 PM      0.00      0.00      0.00      0.00      0.00
06:04:01 PM      4.08      0.00      4.08      0.00     32.65
06:04:02 PM      0.00      0.00      0.00      0.00      0.00
06:04:03 PM      0.00      0.00      0.00      0.00      0.00
06:04:04 PM      0.00      0.00      0.00      0.00      0.00
06:04:05 PM      0.00      0.00      0.00      0.00      0.00
06:04:06 PM      0.00      0.00      0.00      0.00      0.00
06:04:07 PM      0.00      0.00      0.00      0.00      0.00
06:04:08 PM      3.09      0.00      3.09      0.00     24.74
06:04:09 PM      0.00      0.00      0.00      0.00      0.00
06:04:10 PM      0.00      0.00      0.00      0.00      0.00
06:04:11 PM      0.00      0.00      0.00      0.00      0.00
06:04:12 PM      1.02      0.00      1.02      0.00      8.16
06:04:13 PM      0.00      0.00      0.00      0.00      0.00
06:04:14 PM      0.00      0.00      0.00      0.00      0.00
06:04:15 PM      0.00      0.00      0.00      0.00      0.00
06:04:16 PM      6.12      0.00      6.12      0.00     48.98
06:04:17 PM      4.12      0.00      4.12      0.00     32.99
06:04:18 PM      0.00      0.00      0.00      0.00      0.00
06:04:19 PM      0.00      0.00      0.00      0.00      0.00
06:04:20 PM      0.00      0.00      0.00      0.00      0.00
06:04:21 PM      0.00      0.00      0.00      0.00      0.00
06:04:22 PM      0.00      0.00      0.00      0.00      0.00
06:04:23 PM      4.08      0.00      4.08      0.00     32.65
06:04:24 PM      0.00      0.00      0.00      0.00      0.00
06:04:25 PM      0.00      0.00      0.00      0.00      0.00
06:04:26 PM      0.00      0.00      0.00      0.00      0.00
06:04:27 PM      0.00      0.00      0.00      0.00      0.00
06:04:28 PM      0.00      0.00      0.00      0.00      0.00
06:04:29 PM      0.00      0.00      0.00      0.00      0.00
06:04:30 PM      0.00      0.00      0.00      0.00      0.00
06:04:31 PM      4.08      0.00      4.08      0.00     32.65
06:04:32 PM      0.00      0.00      0.00      0.00      0.00
06:04:33 PM      0.00      0.00      0.00      0.00      0.00
06:04:34 PM      0.00      0.00      0.00      0.00      0.00
06:04:35 PM      0.00      0.00      0.00      0.00      0.00
06:04:36 PM      0.00      0.00      0.00      0.00      0.00
06:04:37 PM      0.00      0.00      0.00      0.00      0.00
